Id,price,volume,bid_price,ask_price,bid_volume,ask_volume,MM1,LC1,MT1,MRT1,NT1,DDPG1
203,99.85762790654285,0,99.82326596375424,99.8899407173783,179790,1,0.0,-0.0,-0.0,0,-0.0,0.0
204,99.85762790654285,0,99.82326596375424,99.8899407173783,179790,1,0.0,-0.0,-0.0,0,-0.0,0.0
205,99.85762790654285,0,99.83262790654284,99.88262790654285,105138,1,0.0,-0.0,-0.0,0,-0.0,0.0
206,99.83262790654081,1131.0,99.83262790654284,99.88262790654285,104007,1,-2521.7000002055524,2492.1000002031396,0.025000000002037837,0,29.6000000024128,-0.025000000002037837
207,99.83262790654081,0,99.83262790654284,99.88262790654285,104007,1,0.0,-0.0,-0.0,0,-0.0,0.0
208,99.83262790654081,0,99.83262790654284,99.88262790654285,104007,1,0.0,-0.0,-0.0,0,-0.0,0.0
209,99.83262790654081,0,99.83262790654284,99.88262790654285,104007,1,0.0,-0.0,-0.0,0,-0.0,0.0
210,99.83262790654284,1.0,99.83262790654284,99.88262790654285,104006,1,2.0498116271028266e-07,-2.025730623245181e-07,-4.064304448547773e-12,0,-2.4060682335402817e-09,2.0321522242738865e-12
211,99.83262790654284,1.0,99.83262790654284,99.88262790654285,104005,1,0.0,-0.0,-0.0,0,-0.0,0.0
212,99.83262790654284,0,99.83262790654284,99.88262790654285,104005,1,0.0,-0.0,-0.0,0,-0.0,0.0
213,99.83262790654284,0,99.83262790654284,99.88262790654285,104005,1,0.0,-0.0,-0.0,0,-0.0,0.0
214,99.83262790654284,0,99.83262790654284,99.88262790654285,104005,1,0.0,-0.0,-0.0,0,-0.0,0.0
215,99.83262790654284,0,99.83262790654284,99.88262790654285,104005,1,0.0,-0.0,-0.0,0,-0.0,0.0
216,99.8326279065408,1138.0,99.83262790654284,99.88262790654285,102867,1,-2.0874540496151894e-07,2.039896571659483e-07,6.139089236967266e-12,0,4.7516550694126636e-09,-2.0463630789890885e-12
217,99.8326279065408,0,99.83262790654284,99.88262790654285,102867,1,0.0,-0.0,-0.0,0,-0.0,0.0
218,99.8326279065408,0,99.82662400643692,99.89198984933145,111451,4,0.0,-0.0,-0.0,0,-0.0,0.0
219,99.8326279065408,0,99.82987896893832,99.89198984933145,2,4,0.0,-0.0,-0.0,0,-0.0,0.0
220,99.8326279065408,0,99.82987896893832,99.89198984933145,2,1,0.0,-0.0,-0.0,0,-0.0,0.0
221,99.8326279065408,0,99.82662400643692,99.89198984933145,111451,1,0.0,-0.0,-0.0,0,-0.0,0.0
222,99.8326279065408,0,99.82662400643692,99.89198984933145,111451,1,0.0,-0.0,-0.0,0,-0.0,0.0
223,99.8326279065408,0,99.82662400643692,99.89198984933145,111454,1,0.0,-0.0,-0.0,0,-0.0,0.0
224,99.8326279065408,0,99.82662400643692,99.89198984933145,111451,1,0.0,-0.0,-0.0,0,-0.0,0.0
225,99.8326279065408,0,99.82662400643692,99.89198984933145,111451,4,0.0,-0.0,-0.0,0,-0.0,0.0
226,99.8326279065408,0,99.82662400643692,99.89198984933145,111451,1,0.0,-0.0,-0.0,0,-0.0,0.0
227,99.8326279065408,0,99.82662400643692,99.89198984933145,111451,1,0.0,-0.0,-0.0,0,-0.0,0.0
228,99.8326279065408,0,99.82662400643692,99.89198984933145,111451,1,0.0,-0.0,-0.0,0,-0.0,0.0
229,99.8326279065408,0,99.82662400643692,99.89198984933145,111451,1,0.0,-0.0,-0.0,0,-0.0,0.0
230,99.8326279065408,0,99.82662400643692,99.89198984933145,111451,1,0.0,-0.0,-0.0,0,-0.0,0.0
231,99.8326279065408,0,99.82662400643692,99.89198984933145,111451,1,0.0,-0.0,-0.0,0,-0.0,0.0
232,99.8326279065408,0,99.82662400643692,99.89198984933145,111451,1,0.0,-0.0,-0.0,0,-0.0,0.0
233,99.8326279065408,0,99.82662400643692,99.89198984933145,111451,1,0.0,-0.0,-0.0,0,-0.0,0.0
234,99.8326279065408,0,99.82662400643692,99.89198984933145,111451,1,0.0,-0.0,-0.0,0,-0.0,0.0
235,99.8326279065408,0,99.82662400643692,99.89198984933145,111451,1,0.0,-0.0,-0.0,0,-0.0,0.0
236,99.8326279065408,0,99.82662400643692,99.89198984933145,111451,1,0.0,-0.0,-0.0,0,-0.0,0.0
237,99.8326279065408,0,99.82662400643692,99.89198984933145,111451,1,0.0,-0.0,-0.0,0,-0.0,0.0
238,99.8326279065408,0,99.82662400643692,99.89198984933145,111451,1,0.0,-0.0,-0.0,0,-0.0,0.0
239,99.8326279065408,0,99.82662400643692,99.89198984933145,111451,1,0.0,-0.0,-0.0,0,-0.0,0.0
240,99.8326279065408,0,99.82662400643692,99.89198984933145,111451,1,0.0,-0.0,-0.0,0,-0.0,0.0
241,99.8326279065408,0,99.82662400643692,99.89198984933145,111451,1,0.0,-0.0,-0.0,0,-0.0,0.0
242,99.8326279065408,0,99.81211322019233,99.89717299417322,182140,3,0.0,-0.0,-0.0,0,-0.0,0.0
243,99.8326279065408,0,99.81211322019233,99.89717299417322,182140,1,0.0,-0.0,-0.0,0,-0.0,0.0
244,99.8326279065408,0,99.81211322019233,99.89717299417322,182140,1,0.0,-0.0,-0.0,0,-0.0,0.0
245,99.8326279065408,0,99.81211322019233,99.89717299417322,182140,1,0.0,-0.0,-0.0,0,-0.0,0.0
246,99.8326279065408,0,99.81211322019233,99.89717299417322,182137,1,0.0,-0.0,-0.0,0,-0.0,0.0
247,99.8326279065408,0,99.80315878633397,99.87028409022388,50066,3,0.0,-0.0,-0.0,0,-0.0,0.0
248,99.8326279065408,0,99.80315878633397,99.87028409022388,179648,4,0.0,-0.0,-0.0,0,-0.0,0.0
249,99.8326279065408,0,99.80315878633397,99.87028409022388,179645,4,0.0,-0.0,-0.0,0,-0.0,0.0
250,99.8326279065408,0,99.80315878633397,99.87028409022388,179645,4,0.0,-0.0,-0.0,0,-0.0,0.0
251,99.8326279065408,0,99.80315878633397,99.87028409022388,179645,4,0.0,-0.0,-0.0,0,-0.0,0.0
252,99.8326279065408,0,99.80315878633397,99.87028409022388,179645,4,0.0,-0.0,-0.0,0,-0.0,0.0
253,99.8326279065408,0,99.80315878633397,99.87028409022388,179645,4,0.0,-0.0,-0.0,0,-0.0,0.0
254,99.8326279065408,0,99.80315878633397,99.87028409022388,179645,4,0.0,-0.0,-0.0,0,-0.0,0.0
